invoiceid,custID,prodID,cal_day,cal_month,cal_quarter,cal_year,fiscal_quarter,fiscal_year,qty,amt,discounted
54844,2,26,9,3,1,7,4,6,179,50569.29,0
54872,12,26,13,7,3,6,1,6,26,7345.26,0
54879,15,26,16,8,3,8,2,8,125,35313.75,0
54898,29,26,14,7,3,8,1,8,164,46331.64,0
54904,14,26,25,9,3,6,2,6,60,16950.6,0
54927,36,26,4,6,2,6,1,6,179,50569.29,0
54975,13,26,20,1,1,10,3,9,107,30228.57,0
54982,33,26,7,7,3,8,1,8,75,21188.25,0
55003,40,26,1,9,3,8,2,8,85,24013.35,0
55022,14,26,26,4,2,6,4,5,64,18080.64,0
55027,40,26,17,2,1,8,4,7,199,56219.49,0
55038,15,26,28,4,2,9,4,8,40,11300.4,0
55083,11,26,29,5,2,5,1,5,91,25708.41,0
55112,36,26,19,8,3,6,2,6,129,36443.79,0
55177,15,26,7,5,2,5,1,5,156,44071.56,0
55274,6,26,14,11,4,5,3,5,46,12995.46,0
55290,38,26,17,11,4,6,3,6,70,19775.7,0
55350,10,26,9,10,4,8,2,8,161,45484.11,0
55365,2,26,28,5,2,7,1,7,166,46896.66,0
55379,31,26,25,1,1,5,3,4,78,22035.78,0
55426,16,26,6,8,3,10,2,10,190,53676.9,0
55477,20,26,27,8,3,6,2,6,168,47461.68,0
78,10,27,7,3,1,10,4,9,147,49563.99,0
143,27,27,12,8,3,5,2,5,75,25287.75,0
364,28,27,7,6,2,8,1,8,106,35740.02,0
408,24,27,23,11,4,9,3,9,197,66422.49,0
535,12,27,2,10,4,10,2,10,64,21578.88,0
690,16,27,13,2,1,10,4,9,41,13823.97,0
932,23,27,25,2,1,8,4,7,141,47540.97,0
938,38,27,17,6,2,10,1,10,138,46529.46,0
943,39,27,2,6,2,10,1,10,52,17532.84,0
958,4,27,9,2,1,6,4,5,26,8766.42,0
987,16,27,25,4,2,9,4,8,110,37088.7,0
1043,16,27,6,11,4,5,3,5,175,59004.75,0
1107,39,27,5,6,2,9,1,9,177,59679.09,0
1133,31,27,6,4,2,5,4,4,119,40123.23,0
1179,16,27,9,11,4,8,3,8,65,21916.05,0
1223,22,27,2,2,1,7,4,6,56,18881.52,0
1385,32,27,9,1,1,9,3,8,49,16521.33,0
1402,10,27,16,6,2,10,1,10,149,50238.33,0
1424,26,27,8,2,1,10,4,9,180,60690.6,0
1468,21,27,8,10,4,10,2,10,139,46866.63,0
1498,1,27,11,9,3,7,2,7,168,56644.56,0
1661,2,27,16,6,2,10,1,10,77,25962.09,0
1708,31,27,20,8,3,5,2,5,125,42146.25,0
1789,8,27,22,12,4,5,3,5,110,37088.7,0
1816,10,27,6,7,3,7,1,7,86,28996.62,0
1903,15,27,7,8,3,6,2,6,21,7080.57,0
1943,26,27,9,2,1,9,4,8,151,50912.67,0
1977,40,27,10,2,1,6,4,5,60,20230.2,0
2024,32,27,22,4,2,6,4,5,54,18207.18,0
2047,1,27,10,8,3,10,2,10,107,36077.19,0
2049,31,27,26,8,3,8,2,8,99,33379.83,0
2058,1,27,27,4,2,10,4,9,41,13823.97,0
2125,24,27,23,7,3,7,1,7,162,54621.54,0
2281,15,27,9,4,2,9,4,8,122,41134.74,0
2375,21,27,19,8,3,8,2,8,132,44506.44,0
2426,33,27,29,10,4,8,2,8,124,41809.08,0
2474,23,27,27,10,4,9,2,9,32,10789.44,0
2573,37,27,6,8,3,5,2,5,136,45855.12,0
2666,16,27,22,2,1,9,4,8,182,61364.94,0
2679,39,27,8,8,3,5,2,5,76,25624.92,0
2700,16,27,8,1,1,7,3,6,194,65410.98,0
2952,11,27,24,11,4,7,3,7,104,35065.68,0
2962,28,27,16,3,1,10,4,9,18,6069.06,0
2992,20,27,12,2,1,9,4,8,138,46529.46,0
3133,12,27,20,9,3,7,2,7,196,66085.32,0
3160,21,27,3,4,2,10,4,9,138,46529.46,0
3181,10,27,23,1,1,6,3,5,116,39111.72,0
3277,20,27,27,3,1,6,4,5,23,7754.91,0
3294,2,27,11,3,1,5,4,4,52,17532.84,0
3399,18,27,2,8,3,9,2,9,68,22927.56,0
3431,17,27,26,9,3,10,2,10,128,43157.76,0
3466,3,27,7,6,2,7,1,7,152,51249.84,0
3484,17,27,11,1,1,6,3,5,148,49901.16,0
3640,17,27,20,12,4,8,3,8,60,20230.2,0
3675,9,27,12,8,3,6,2,6,146,49226.82,0
4041,32,27,6,10,4,9,2,9,70,23601.9,0
4077,19,27,30,10,4,5,2,5,38,12812.46,0
4167,12,27,11,6,2,8,1,8,148,49901.16,0
4354,10,27,9,6,2,5,1,5,196,66085.32,0
4417,26,27,6,8,3,5,2,5,158,53272.86,0
4425,1,27,23,9,3,7,2,7,27,9103.59,0
4439,2,27,23,2,1,8,4,7,186,62713.62,0
4463,32,27,8,8,3,5,2,5,31,10452.27,0
4616,30,27,15,10,4,10,2,10,81,27310.77,0
4633,3,27,21,10,4,6,2,6,184,62039.28,0
4744,23,27,25,5,2,8,1,8,147,49563.99,0
4810,33,27,17,1,1,5,3,4,69,23264.73,0
4894,36,27,7,2,1,6,4,5,30,10115.1,0
4927,29,27,9,10,4,6,2,6,23,7754.91,0
5085,18,27,5,4,2,5,4,4,78,26299.26,0
5287,34,27,6,1,1,7,3,6,90,30345.3,0
5319,1,27,6,2,1,7,4,6,174,58667.58,0
5358,36,27,26,12,4,9,3,9,24,8092.08,0
5414,31,27,14,10,4,9,2,9,187,63050.79,0
5433,40,27,22,4,2,10,4,9,58,19555.86,0
5518,2,27,19,4,2,9,4,8,10,3371.7,0
5525,10,27,15,3,1,8,4,7,199,67096.83,0
5546,3,27,26,7,3,10,1,10,32,10789.44,0
5569,29,27,16,12,4,8,3,8,70,23601.9,0
5731,2,27,3,1,1,8,3,7,57,19218.69,0
5760,40,27,6,6,2,6,1,6,32,10789.44,0
5815,17,27,11,5,2,7,1,7,61,20567.37,0
5918,14,27,18,8,3,10,2,10,193,65073.81,0
5922,13,27,22,10,4,6,2,6,40,13486.8,0
5950,9,27,9,4,2,10,4,9,158,53272.86,0
5955,38,27,20,6,2,7,1,7,141,47540.97,0
5971,28,27,11,1,1,6,3,5,93,31356.81,0
6089,40,27,5,3,1,5,4,4,104,35065.68,0
6261,40,27,6,11,4,10,3,10,37,12475.29,0
6386,4,27,1,4,2,10,4,9,167,56307.39,0
6411,11,27,10,6,2,10,1,10,200,67434.0,0
6440,39,27,22,7,3,5,1,5,95,32031.15,0
6442,19,27,28,2,1,6,4,5,199,67096.83,0
6493,12,27,11,2,1,8,4,7,186,62713.62,0
6568,2,27,24,12,4,5,3,5,11,3708.87,0
6601,8,27,22,10,4,6,2,6,193,65073.81,0
6689,24,27,3,3,1,5,4,4,122,41134.74,0
6767,34,27,28,7,3,10,1,10,59,19893.03,0
6863,7,27,10,11,4,5,3,5,148,49901.16,0
6898,14,27,8,8,3,7,2,7,171,57656.07,0
6980,31,27,8,7,3,6,1,6,40,13486.8,0
7022,15,27,27,3,1,6,4,5,170,57318.9,0
7027,8,27,2,5,2,5,1,5,163,54958.71,0
7034,33,27,18,5,2,5,1,5,106,35740.02,0
7161,2,27,23,8,3,6,2,6,169,56981.73,0
7189,1,27,10,3,1,7,4,6,111,37425.87,0
7269,33,27,9,5,2,6,1,6,97,32705.49,0
7321,34,27,1,8,3,9,2,9,107,36077.19,0
7341,33,27,15,11,4,9,3,9,164,55295.88,0
7417,30,27,13,6,2,8,1,8,147,49563.99,0
7420,3,27,18,4,2,10,4,9,43,14498.31,0
7457,13,27,1,7,3,8,1,8,126,42483.42,0
7491,17,27,31,5,2,5,1,5,194,65410.98,0
7515,3,27,25,1,1,8,3,7,119,40123.23,0
7664,15,27,5,9,3,5,2,5,95,32031.15,0
7780,1,27,6,4,2,10,4,9,39,13149.63,0
7795,10,27,25,7,3,10,1,10,30,10115.1,0
7843,21,27,15,3,1,7,4,6,103,34728.51,0
7860,18,27,16,8,3,7,2,7,174,58667.58,0
7865,19,27,5,8,3,10,2,10,130,43832.1,0
7948,29,27,14,6,2,9,1,9,158,53272.86,0
7955,15,27,3,7,3,7,1,7,135,45517.95,0
8089,4,27,5,4,2,9,4,8,119,40123.23,0
8095,26,27,9,3,1,7,4,6,149,50238.33,0
8114,12,27,29,3,1,6,4,5,34,11463.78,0
8280,3,27,6,7,3,9,1,9,37,12475.29,0
8445,40,27,21,7,3,5,1,5,70,23601.9,0
8549,13,27,5,8,3,10,2,10,82,27647.94,0
8570,32,27,8,5,2,10,1,10,16,5394.72,0
8586,24,27,7,12,4,9,3,9,112,37763.04,0
8751,6,27,4,7,3,8,1,8,46,15509.82,0
8873,10,27,10,3,1,6,4,5,41,13823.97,0
8883,27,27,3,8,3,6,2,6,99,33379.83,0
8900,36,27,27,4,2,5,4,4,183,61702.11,0
8956,36,27,20,3,1,5,4,4,56,18881.52,0
9023,2,27,11,6,2,6,1,6,34,11463.78,0
9036,4,27,15,5,2,9,1,9,78,26299.26,0
9051,7,27,1,5,2,10,1,10,159,53610.03,0
9076,33,27,11,7,3,9,1,9,83,27985.11,0
9143,33,27,2,9,3,9,2,9,21,7080.57,0
9148,18,27,25,1,1,7,3,6,104,35065.68,0
9175,3,27,22,5,2,9,1,9,118,39786.06,0
9217,12,27,10,8,3,9,2,9,162,54621.54,0
9444,30,27,12,9,3,6,2,6,95,32031.15,0
9530,27,27,29,1,1,10,3,9,161,54284.37,0
9570,32,27,4,10,4,10,2,10,147,49563.99,0
9581,34,27,15,8,3,8,2,8,90,30345.3,0
9763,32,27,8,3,1,7,4,6,140,47203.8,0
9819,16,27,17,12,4,5,3,5,85,28659.45,0
9893,3,27,11,5,2,7,1,7,47,15846.99,0
9896,4,27,7,11,4,8,3,8,98,33042.66,0
9903,40,27,6,3,1,8,4,7,77,25962.09,0
9977,1,27,19,5,2,9,1,9,127,42820.59,0
9988,40,27,26,10,4,7,2,7,143,48215.31,0
10034,33,27,6,1,1,9,3,8,68,22927.56,0
10067,9,27,4,11,4,5,3,5,57,19218.69,0
10117,36,27,27,5,2,9,1,9,69,23264.73,0
10120,29,27,21,9,3,10,2,10,178,60016.26,0
10172,5,27,20,9,3,7,2,7,125,42146.25,0
10395,5,27,22,8,3,5,2,5,121,40797.57,0
10409,33,27,12,10,4,5,2,5,153,51587.01,0
10430,10,27,28,1,1,5,3,4,79,26636.43,0
10462,17,27,14,8,3,10,2,10,29,9777.93,0
10539,39,27,28,4,2,6,4,5,23,7754.91,0
10602,13,27,9,7,3,10,1,10,105,35402.85,0
10617,40,27,12,12,4,5,3,5,140,47203.8,0
10802,11,27,18,9,3,9,2,9,37,12475.29,0
10967,20,27,4,4,2,8,4,7,187,63050.79,0
11007,31,27,24,2,1,6,4,5,18,6069.06,0
11009,29,27,30,7,3,10,1,10,172,57993.24,0
11064,17,27,3,3,1,7,4,6,129,43494.93,0
11103,40,27,12,8,3,6,2,6,10,3371.7,0
11138,31,27,16,6,2,7,1,7,81,27310.77,0
11173,26,27,19,8,3,9,2,9,110,37088.7,0
11248,7,27,4,6,2,5,1,5,121,40797.57,0
11264,30,27,17,11,4,8,3,8,157,52935.69,0
11285,10,27,2,5,2,6,1,6,177,59679.09,0
11334,26,27,3,11,4,5,3,5,130,43832.1,0
11478,39,27,5,9,3,8,2,8,188,63387.96,0
11530,14,27,28,5,2,7,1,7,136,45855.12,0
11658,6,27,28,10,4,7,2,7,63,21241.71,0
11774,23,27,14,1,1,6,3,5,57,19218.69,0
12015,12,27,8,10,4,5,2,5,190,64062.3,0
12025,31,27,14,6,2,7,1,7,98,33042.66,0
12079,2,27,2,7,3,7,1,7,128,43157.76,0
12194,21,27,24,5,2,10,1,10,37,12475.29,0
12222,31,27,5,2,1,8,4,7,31,10452.27,0
12387,32,27,13,10,4,10,2,10,166,55970.22,0
12510,35,27,2,12,4,7,3,7,142,47878.14,0
12566,26,27,26,8,3,8,2,8,138,46529.46,0
12634,33,27,13,6,2,10,1,10,172,57993.24,0
12664,23,27,3,1,1,10,3,9,192,64736.64,0
12715,10,27,9,8,3,6,2,6,102,34391.34,0
12731,7,27,26,6,2,8,1,8,164,55295.88,0
12799,18,27,10,3,1,9,4,8,107,36077.19,0
12867,30,27,5,5,2,8,1,8,112,37763.04,0
12985,30,27,17,5,2,8,1,8,113,38100.21,0
12992,20,27,16,7,3,5,1,5,123,41471.91,0
13008,1,27,21,12,4,5,3,5,173,58330.41,0
13091,20,27,16,3,1,9,4,8,65,21916.05,0
13257,33,27,12,2,1,5,4,4,18,6069.06,0
13302,35,27,14,1,1,5,3,4,186,62713.62,0
13319,23,27,4,2,1,9,4,8,72,24276.24,0
13322,14,27,7,9,3,8,2,8,39,13149.63,0
13330,11,27,15,4,2,7,4,6,54,18207.18,0
13380,37,27,10,7,3,5,1,5,137,46192.29,0
13425,7,27,27,1,1,9,3,8,171,57656.07,0
13442,9,27,16,12,4,5,3,5,121,40797.57,0
13647,38,27,21,1,1,10,3,9,119,40123.23,0
13724,31,27,11,3,1,6,4,5,91,30682.47,0
13747,35,27,17,9,3,10,2,10,78,26299.26,0
13924,4,27,20,8,3,6,2,6,70,23601.9,0
13952,6,27,16,7,3,7,1,7,127,42820.59,0
14018,18,27,10,9,3,8,2,8,187,63050.79,0
14139,25,27,17,8,3,6,2,6,107,36077.19,0
14140,37,27,27,11,4,6,3,6,157,52935.69,0
14247,35,27,15,5,2,8,1,8,93,31356.81,0
14340,6,27,24,3,1,7,4,6,98,33042.66,0
14364,31,27,14,11,4,8,3,8,133,44843.61,0
14422,13,27,7,12,4,5,3,5,107,36077.19,0
14461,30,27,23,10,4,9,2,9,198,66759.66,0
14470,30,27,13,2,1,5,4,4,24,8092.08,0
14471,30,27,13,2,1,7,4,6,69,23264.73,0
14743,28,27,17,2,1,6,4,5,161,54284.37,0
14755,14,27,21,12,4,9,3,9,146,49226.82,0
14891,19,27,10,10,4,8,2,8,117,39448.89,0
14929,11,27,25,4,2,9,4,8,180,60690.6,0
14987,28,27,25,5,2,5,1,5,101,34054.17,0
15026,33,27,25,9,3,8,2,8,146,49226.82,0
15116,28,27,25,9,3,8,2,8,140,47203.8,0
15134,40,27,24,4,2,10,4,9,64,21578.88,0
15220,20,27,6,3,1,10,4,9,73,24613.41,0
15253,5,27,7,11,4,7,3,7,108,32663.52,1
15271,11,27,24,9,3,5,2,5,136,45855.12,0
15310,28,27,7,3,1,9,4,8,134,45180.78,0
15447,7,27,9,2,1,10,4,9,18,6069.06,0
15539,14,27,8,12,4,7,3,7,133,44843.61,0
15549,1,27,2,12,4,5,3,5,49,16521.33,0
15607,15,27,25,4,2,5,4,4,90,30345.3,0
15723,32,27,22,11,4,7,3,7,32,10789.44,0
15757,20,27,12,10,4,5,2,5,102,34391.34,0
15837,39,27,16,9,3,5,2,5,117,39448.89,0
15844,12,27,16,2,1,7,4,6,99,33379.83,0
16088,6,27,13,5,2,10,1,10,39,13149.63,0
16131,9,27,6,6,2,10,1,10,33,11126.61,0
16372,1,27,15,9,3,5,2,5,99,33379.83,0
16388,25,27,18,11,4,9,3,9,182,61364.94,0
16481,13,27,26,8,3,5,2,5,45,15172.65,0
16492,27,27,16,3,1,8,4,7,62,20904.54,0
16569,25,27,3,1,1,8,3,7,131,44169.27,0
16635,5,27,6,6,2,10,1,10,121,40797.57,0
16640,3,27,28,3,1,10,4,9,45,15172.65,0
16666,11,27,2,3,1,10,4,9,86,28996.62,0
16738,40,27,9,9,3,6,2,6,121,40797.57,0
16880,35,27,8,2,1,5,4,4,140,47203.8,0
16934,40,27,21,2,1,5,4,4,153,51587.01,0
16961,38,27,22,2,1,7,4,6,153,51587.01,0
17018,19,27,1,3,1,8,4,7,99,33379.83,0
17044,9,27,11,12,4,9,3,9,90,30345.3,0
17120,23,27,6,5,2,5,1,5,45,15172.65,0
17165,40,27,22,5,2,7,1,7,79,26636.43,0
17180,26,27,13,9,3,9,2,9,195,65748.15,0
17203,24,27,14,10,4,8,2,8,16,5394.72,0
17317,15,27,1,7,3,7,1,7,132,44506.44,0
17405,15,27,15,5,2,8,1,8,81,27310.77,0
17411,3,27,9,5,2,5,1,5,15,5057.55,0
17466,34,27,13,11,4,7,3,7,22,7417.74,0
17616,35,27,2,9,3,9,2,9,79,26636.43,0
17622,6,27,16,8,3,6,2,6,24,8092.08,0
17749,6,27,23,7,3,8,1,8,122,41134.74,0
17789,35,27,29,5,2,7,1,7,73,24613.41,0
17799,6,27,5,5,2,7,1,7,12,4046.04,0
17813,20,27,26,9,3,5,2,5,27,9103.59,0
17817,17,27,16,7,3,6,1,6,17,5731.89,0
17841,16,27,30,11,4,7,3,7,198,66759.66,0
17889,4,27,7,8,3,8,2,8,22,7417.74,0
17898,23,27,3,4,2,9,4,8,82,27647.94,0
17936,10,27,11,3,1,5,4,4,136,45855.12,0
18225,32,27,13,12,4,9,3,9,131,44169.27,0
18269,11,27,13,5,2,8,1,8,197,66422.49,0
18375,18,27,26,8,3,8,2,8,10,3371.7,0
18538,1,27,25,2,1,6,4,5,114,38437.38,0
18651,9,27,3,6,2,8,1,8,144,48552.48,0
18675,3,27,16,11,4,9,3,9,58,19555.86,0
18692,13,27,8,11,4,9,3,9,64,21578.88,0
18697,6,27,13,6,2,10,1,10,101,34054.17,0
18704,27,27,19,4,2,7,4,6,118,39786.06,0
18788,8,27,20,11,4,5,3,5,80,26973.6,0
18791,29,27,30,3,1,10,4,9,102,34391.34,0
18798,14,27,26,2,1,6,4,5,182,61364.94,0
18887,11,27,6,12,4,5,3,5,108,36414.36,0
18920,28,27,25,5,2,10,1,10,183,61702.11,0
18954,27,27,4,9,3,8,2,8,33,11126.61,0
18974,7,27,16,8,3,7,2,7,161,54284.37,0
19153,20,27,24,6,2,10,1,10,56,18881.52,0
19166,40,27,3,5,2,10,1,10,14,4720.38,0
19168,16,27,7,7,3,8,1,8,141,47540.97,0
19242,31,27,17,3,1,6,4,5,48,16184.16,0
19279,9,27,3,9,3,6,2,6,177,59679.09,0
19340,16,27,7,12,4,10,3,10,119,40123.23,0
19451,38,27,10,4,2,8,4,7,143,48215.31,0
19550,30,27,25,1,1,10,3,9,113,38100.21,0
19600,26,27,6,11,4,8,3,8,155,52261.35,0
19718,1,27,20,5,2,8,1,8,53,17870.01,0
19741,13,27,10,9,3,9,2,9,177,59679.09,0
19775,26,27,19,5,2,5,1,5,149,50238.33,0
19963,33,27,28,10,4,8,2,8,152,51249.84,0
19974,19,27,13,5,2,10,1,10,195,65748.15,0
19989,37,27,5,4,2,5,4,4,23,7754.91,0
20024,2,27,22,3,1,9,4,8,115,38774.55,0
20081,1,27,17,7,3,7,1,7,13,4383.21,0
20204,30,27,17,9,3,6,2,6,117,39448.89,0
20213,24,27,24,8,3,7,2,7,25,8429.25,0
20233,35,27,19,5,2,9,1,9,139,46866.63,0
20242,33,27,8,12,4,5,3,5,183,61702.11,0
20259,16,27,2,7,3,7,1,7,75,25287.75,0
20267,19,27,12,1,1,8,3,7,116,39111.72,0
20288,22,27,21,2,1,7,4,6,142,47878.14,0
20433,14,27,16,12,4,6,3,6,19,6406.23,0
20540,10,27,8,7,3,7,1,7,138,46529.46,0
20795,25,27,22,1,1,6,3,5,76,25624.92,0
20810,3,27,5,9,3,7,2,7,69,23264.73,0
20874,26,27,12,6,2,6,1,6,26,8766.42,0
20951,33,27,13,11,4,5,3,5,30,10115.1,0
21023,27,27,28,1,1,8,3,7,87,29333.79,0
21034,12,27,17,12,4,9,3,9,48,16184.16,0
21060,5,27,7,8,3,9,2,9,38,12812.46,0
21166,11,27,17,5,2,5,1,5,19,6406.23,0
21263,37,27,4,9,3,8,2,8,156,52598.52,0
21474,38,27,16,2,1,9,4,8,181,61027.77,0
21504,27,27,22,6,2,5,1,5,195,65748.15,0
21571,12,27,2,6,2,7,1,7,156,52598.52,0
21622,36,27,21,5,2,7,1,7,81,27310.77,0
21705,8,27,31,12,4,8,3,8,34,11463.78,0
21761,1,27,26,6,2,9,1,9,94,31693.98,0
21820,16,27,27,12,4,8,3,8,88,29670.96,0
21832,24,27,25,5,2,10,1,10,122,41134.74,0
21895,29,27,22,12,4,8,3,8,195,65748.15,0
21913,11,27,19,3,1,5,4,4,98,33042.66,0
21925,32,27,21,8,3,7,2,7,187,63050.79,0
22063,10,27,27,7,3,8,1,8,196,66085.32,0
22108,7,27,14,1,1,8,3,7,77,25962.09,0
22122,38,27,28,8,3,10,2,10,36,12138.12,0
22186,31,27,19,12,4,6,3,6,157,52935.69,0
22250,3,27,10,7,3,7,1,7,23,7754.91,0
22257,3,27,10,7,3,8,1,8,193,65073.81,0
22413,32,27,1,12,4,8,3,8,20,6743.4,0
22436,25,27,24,11,4,8,3,8,181,61027.77,0
22486,2,27,26,9,3,6,2,6,108,36414.36,0
22577,10,27,29,8,3,10,2,10,178,60016.26,0
22614,24,27,1,8,3,6,2,6,159,53610.03,0
22691,19,27,6,2,1,5,4,4,172,57993.24,0
22703,25,27,24,7,3,7,1,7,190,64062.3,0
22729,36,27,22,9,3,9,2,9,70,23601.9,0
22822,28,27,12,10,4,5,2,5,128,43157.76,0
22833,29,27,1,7,3,5,1,5,198,66759.66,0
22859,23,27,6,1,1,10,3,9,173,58330.41,0
22887,2,27,17,7,3,7,1,7,69,23264.73,0
22902,20,27,23,9,3,7,2,7,193,65073.81,0
22983,14,27,22,2,1,7,4,6,34,11463.78,0
23062,11,27,16,8,3,9,2,9,24,8092.08,0
23148,38,27,15,6,2,7,1,7,125,42146.25,0
23177,2,27,23,11,4,6,3,6,67,22590.39,0
23345,32,27,2,5,2,5,1,5,149,50238.33,0
23567,1,27,23,7,3,9,1,9,105,35402.85,0
23582,25,27,2,3,1,6,4,5,105,35402.85,0
23684,26,27,7,4,2,8,4,7,29,9777.93,0
23740,40,27,18,6,2,7,1,7,128,43157.76,0
23872,13,27,13,12,4,8,3,8,143,48215.31,0
23919,28,27,21,6,2,8,1,8,129,43494.93,0
24061,10,27,24,1,1,7,3,6,159,53610.03,0
24135,29,27,31,8,3,9,2,9,197,66422.49,0
24248,37,27,17,6,2,5,1,5,152,51249.84,0
24265,6,27,6,12,4,9,3,9,106,35740.02,0
24299,33,27,4,11,4,6,3,6,152,51249.84,0
24331,30,27,5,11,4,6,3,6,165,55633.05,0
24339,2,27,26,12,4,9,3,9,12,4046.04,0
24399,12,27,24,10,4,6,2,6,164,55295.88,0
24574,33,27,14,2,1,6,4,5,70,23601.9,0
24674,13,27,22,8,3,6,2,6,117,39448.89,0
24732,13,27,22,7,3,5,1,5,155,52261.35,0
24747,36,27,29,6,2,10,1,10,195,65748.15,0
24768,7,27,16,1,1,6,3,5,130,43832.1,0
24779,20,27,7,6,2,10,1,10,125,42146.25,0
24903,20,27,5,5,2,8,1,8,30,10115.1,0
25035,38,27,25,4,2,8,4,7,132,44506.44,0
25083,1,27,17,1,1,8,3,7,189,63725.13,0
25147,27,27,25,3,1,7,4,6,153,51587.01,0
25179,33,27,6,5,2,8,1,8,197,66422.49,0
25225,27,27,29,7,3,6,1,6,75,25287.75,0
25418,14,27,16,10,4,6,2,6,35,11800.95,0
25477,25,27,21,8,3,9,2,9,131,44169.27,0
25485,32,27,29,12,4,5,3,5,198,66759.66,0
25563,20,27,25,11,4,8,3,8,165,55633.05,0
25588,14,27,17,4,2,6,4,5,39,13149.63,0
25756,38,27,8,6,2,6,1,6,38,12812.46,0
25775,22,27,28,10,4,5,2,5,84,28322.28,0
25779,20,27,3,11,4,9,3,9,161,54284.37,0
25875,8,27,21,6,2,7,1,7,198,66759.66,0
25915,11,27,3,6,2,6,1,6,150,50575.5,0
26051,28,27,29,5,2,8,1,8,130,43832.1,0
26097,18,27,19,3,1,6,4,5,22,7417.74,0
26121,32,27,4,8,3,7,2,7,88,29670.96,0
26248,10,27,26,9,3,10,2,10,186,62713.62,0
26274,14,27,22,10,4,8,2,8,90,30345.3,0
26328,5,27,11,3,1,6,4,5,180,60690.6,0
26329,5,27,11,3,1,7,4,6,124,41809.08,0
26339,3,27,18,10,4,10,2,10,173,58330.41,0
26531,22,27,4,9,3,6,2,6,43,14498.31,0
26536,3,27,29,9,3,7,2,7,49,16521.33,0
26744,12,27,27,3,1,7,4,6,64,21578.88,0
26753,27,27,27,5,2,10,1,10,171,57656.07,0
26769,14,27,3,8,3,10,2,10,112,37763.04,0
26851,30,27,23,8,3,7,2,7,163,54958.71,0
26861,33,27,19,2,1,6,4,5,195,65748.15,0
26898,31,27,27,2,1,6,4,5,91,30682.47,0
26917,25,27,12,4,2,8,4,7,57,19218.69,0
27022,23,27,18,5,2,8,1,8,103,34728.51,0
27137,28,27,17,7,3,5,1,5,13,4383.21,0
27167,20,27,22,7,3,5,1,5,130,43832.1,0
27234,10,27,7,9,3,9,2,9,19,6406.23,0
27432,11,27,12,2,1,7,4,6,144,48552.48,0
27444,15,27,28,9,3,6,2,6,110,37088.7,0
27487,32,27,7,12,4,8,3,8,10,3371.7,0
27530,17,27,3,5,2,9,1,9,153,51587.01,0
27558,30,27,16,3,1,9,4,8,54,18207.18,0
27587,32,27,6,5,2,10,1,10,28,9440.76,0
27632,22,27,10,11,4,9,3,9,48,16184.16,0
27640,31,27,24,6,2,6,1,6,142,47878.14,0
27694,18,27,30,3,1,7,4,6,58,19555.86,0
27723,33,27,8,1,1,6,3,5,106,35740.02,0
27739,10,27,25,2,1,8,4,7,64,21578.88,0
27925,40,27,13,11,4,5,3,5,66,22253.22,0
27926,21,27,24,3,1,9,4,8,36,12138.12,0
27992,5,27,1,11,4,10,3,10,84,28322.28,0
28126,7,27,14,2,1,7,4,6,49,16521.33,0
28141,3,27,11,4,2,9,4,8,139,46866.63,0
28163,25,27,20,12,4,5,3,5,127,42820.59,0
28170,3,27,18,4,2,5,4,4,125,42146.25,0
28194,19,27,22,9,3,8,2,8,78,26299.26,0
28235,25,27,6,9,3,6,2,6,180,60690.6,0
28236,19,27,6,3,1,8,4,7,18,6069.06,0
28313,18,27,23,10,4,7,2,7,191,64399.47,0
28324,27,27,30,8,3,5,2,5,133,44843.61,0
28437,2,27,17,10,4,5,2,5,87,29333.79,0
28464,39,27,22,3,1,8,4,7,196,66085.32,0
28519,25,27,24,12,4,8,3,8,133,44843.61,0
28822,28,27,9,8,3,8,2,8,66,22253.22,0
28834,4,27,18,4,2,6,4,5,100,33717.0,0
28938,15,27,29,4,2,8,4,7,78,26299.26,0
29013,20,27,4,11,4,5,3,5,141,47540.97,0
29020,4,27,28,4,2,7,4,6,197,66422.49,0
29038,25,27,21,7,3,8,1,8,29,9777.93,0
29132,32,27,2,10,4,6,2,6,200,67434.0,0
29263,16,27,6,1,1,5,3,4,58,19555.86,0
29400,28,27,21,10,4,5,2,5,117,39448.89,0
29444,24,27,20,6,2,7,1,7,40,13486.8,0
29534,3,27,15,6,2,8,1,8,121,40797.57,0
29576,9,27,31,1,1,9,3,8,53,17870.01,0
29639,35,27,23,5,2,6,1,6,87,29333.79,0
29698,8,27,18,5,2,6,1,6,162,54621.54,0
29708,40,27,6,12,4,9,3,9,19,6406.23,0
29770,29,27,15,2,1,6,4,5,13,4383.21,0
29860,3,27,24,5,2,9,1,9,126,42483.42,0
29861,33,27,18,11,4,5,3,5,134,45180.78,0
29961,29,27,5,7,3,6,1,6,96,32368.32,0
29992,34,27,3,2,1,7,4,6,10,3371.7,0
30072,35,27,19,6,2,6,1,6,53,17870.01,0
30127,31,27,2,12,4,7,3,7,19,6406.23,0
30157,13,27,30,3,1,7,4,6,119,40123.23,0
30184,27,27,24,1,1,6,3,5,109,36751.53,0
30236,11,27,13,2,1,10,4,9,128,43157.76,0
30312,17,27,6,9,3,8,2,8,174,58667.58,0
30436,19,27,2,10,4,6,2,6,47,15846.99,0
30438,30,27,5,6,2,5,1,5,39,13149.63,0
30449,23,27,16,1,1,6,3,5,141,47540.97,0
