invoiceid,custID,prodID,amt,qty,discounted,cal_month,cal_day,cal_year,cal_quarter,fiscal_quarter,fiscal_year
14424,31,51,359,162,0,04,15,5,2,4,04
14425,4,19,183,152,0,7,11,6,3,1,06
14425,4,84,123,165,0,7,11,6,3,1,06
14426,29,50,113,131,0,10,19,7,4,2,07
14427,29,101,290,145,0,10,19,6,4,2,06
14428,29,105,140,158,0,10,19,5,4,2,05
14428,29,16,188,38,0,10,19,5,4,2,05
14429,6,76,345,162,0,5,2,9,2,1,09
14429,6,74,172,29,0,5,2,9,2,1,09
14430,6,81,115,198,0,5,2,8,2,1,08
14430,6,93,270,134,0,5,2,8,2,1,08
14431,17,76,226,100,0,11,20,9,4,3,09
14432,1,94,114,177,0,03,20,7,1,4,06
14433,26,68,382,183,0,03,25,6,1,4,05
14433,26,102,351,70,0,03,25,6,1,4,05
14433,26,29,214,89,0,03,25,6,1,4,05
14434,22,21,262,24,0,7,4,6,3,1,06
14435,22,40,389,119,0,01,28,10,1,3,09
14435,22,103,146,119,0,01,28,10,1,3,09
14435,22,72,277,64,0,01,28,10,1,3,09
14436,26,73,145,166,0,03,13,9,1,4,08
14437,17,88,250,186,0,8,9,6,3,2,06
14438,1,30,345,16,0,10,28,9,4,2,09
14439,2,57,203,157,0,9,5,5,3,2,05
14439,2,17,290,67,0,9,5,5,3,2,05
14439,2,2,185,120,0,9,5,5,3,2,05
14440,17,60,222,198,0,8,9,8,3,2,08
14440,17,16,115,135,0,8,9,8,3,2,08
14441,17,83,282,68,0,8,9,9,3,2,09
14441,17,93,101,104,0,8,9,9,3,2,09
14442,26,76,183,195,0,03,13,6,1,4,05
14442,26,5,386,153,0,03,13,6,1,4,05
14443,26,96,260,183,0,03,13,7,1,4,06
14443,26,101,153,73,0,03,13,7,1,4,06
14444,5,7,284,199,0,11,3,6,4,3,06
14444,5,32,281,110,0,11,3,6,4,3,06
14445,35,78,101,65,0,01,21,10,1,3,09
14446,5,20,357,124,0,11,3,7,4,3,07
14447,34,50,384,36,0,08,21,9,3,2,09
14447,34,103,160,27,0,08,21,9,3,2,09
14447,34,48,222,90,0,08,21,9,3,2,09
14448,12,70,222,37,0,12,26,7,4,3,07
14448,12,4,165,43,0,12,26,7,4,3,07
14449,29,17,311,45,0,12,9,9,4,3,09
14449,29,22,249,12,0,12,9,9,4,3,09
14450,29,78,295,107,0,12,9,6,4,3,06
14450,29,95,191,152,0,12,9,6,4,3,06
14450,29,81,304,126,0,12,9,6,4,3,06
14450,29,36,191,155,0,12,9,6,4,3,06
14451,29,34,343,56,0,12,9,7,4,3,07
14451,29,25,362,39,0,12,9,7,4,3,07
14452,29,19,272,156,0,12,9,5,4,3,05
14452,29,69,379,137,0,12,9,5,4,3,05
14452,29,46,366,198,0,12,9,5,4,3,05
14453,31,102,296,19,0,05,23,10,2,1,10
14454,30,15,353,147,0,10,23,6,4,2,06
14454,30,97,277,18,0,10,23,6,4,2,06
14455,30,88,236,135,0,10,23,7,4,2,07
14456,37,47,383,194,0,06,13,10,2,1,10
14457,22,71,151,172,0,3,7,8,1,4,07
14457,22,97,245,187,0,3,7,8,1,4,07
14458,14,11,212,170,0,02,16,10,1,4,09
14458,14,50,109,70,0,02,16,10,1,4,09
14459,11,43,101,33,0,9,4,10,3,2,10
14460,22,2,220,138,0,3,7,5,1,4,04
14461,30,97,300,168,0,10,23,9,4,2,09
14461,30,51,330,23,0,10,23,9,4,2,09
14461,30,27,211,198,0,10,23,9,4,2,09
14461,30,39,116,191,0,10,23,9,4,2,09
14462,27,25,253,200,0,11,10,10,4,3,10
14463,22,68,286,88,0,7,10,10,3,1,10
14464,19,66,182,58,0,7,9,6,3,1,06
14464,19,16,103,64,0,7,9,6,3,1,06
14464,19,84,255,155,0,7,9,6,3,1,06
14465,12,104,115,28,0,10,14,10,4,2,10
14466,30,43,302,148,0,02,13,8,1,4,07
14466,30,47,203,197,0,02,13,8,1,4,07
14467,30,84,325,71,0,02,13,9,1,4,08
14467,30,58,141,62,0,02,13,9,1,4,08
14467,30,23,182,36,0,02,13,9,1,4,08
14467,30,40,114,17,0,02,13,9,1,4,08
14467,30,103,267,33,0,02,13,9,1,4,08
14468,1,85,383,44,0,10,28,6,4,2,06
14469,36,20,235,146,0,5,6,9,2,1,09
14470,30,69,291,41,0,02,13,5,1,4,04
14470,30,27,369,24,0,02,13,5,1,4,04
14470,30,21,304,152,0,02,13,5,1,4,04
14470,30,78,301,186,0,02,13,5,1,4,04
14471,30,27,133,69,0,02,13,7,1,4,06
14471,30,40,143,196,0,02,13,7,1,4,06
14472,14,22,105,113,0,08,25,7,3,2,07
14472,14,2,139,131,0,08,25,7,3,2,07
14473,5,89,134,124,0,5,4,10,2,1,10
14474,2,101,166,157,0,6,10,10,2,1,10
14475,10,33,134,64,0,01,26,9,1,3,08
14475,10,35,156,96,0,01,26,9,1,3,08
14476,36,48,215,197,0,8,6,7,3,2,07
14476,36,96,376,72,0,8,6,7,3,2,07
14477,36,45,124,20,0,8,6,5,3,2,05
14477,36,90,254,133,0,8,6,5,3,2,05
14478,26,38,270,119,0,11,1,7,4,3,07
14479,26,65,386,145,0,6,12,5,2,1,05
14480,31,22,263,94,0,11,25,8,4,3,08
14480,31,17,352,194,0,11,25,8,4,3,08
14480,31,55,257,176,0,11,25,8,4,3,08
14481,14,73,135,24,0,12,9,7,4,3,07
14481,14,91,355,82,0,12,9,7,4,3,07
14482,9,42,133,128,0,11,30,6,4,3,06
14482,9,47,377,182,0,11,30,6,4,3,06
14483,14,21,387,180,0,12,9,5,4,3,05
14484,18,46,222,28,0,06,13,7,2,1,07
14485,9,56,314,92,0,11,30,8,4,3,08
14486,31,45,246,33,0,11,25,5,4,3,05
14487,14,73,398,10,0,12,9,8,4,3,08
14488,14,17,196,68,0,12,9,9,4,3,09
14488,14,51,213,49,0,12,9,9,4,3,09
14488,14,12,270,39,0,12,9,9,4,3,09
14489,30,24,255,16,0,7,12,7,3,1,07
14490,30,32,205,110,0,7,12,5,3,1,05
14490,30,60,262,159,0,7,12,5,3,1,05
14490,30,53,166,125,0,7,12,5,3,1,05
14491,12,42,354,47,0,9,2,5,3,2,05
14492,1,88,250,169,0,10,17,7,4,2,07
14493,12,49,133,64,0,9,2,7,3,2,07
14494,12,11,301,88,0,9,2,6,3,2,06
14495,12,52,369,37,0,9,2,9,3,2,09
14495,12,54,235,75,0,9,2,9,3,2,09
14496,1,6,262,199,0,11,13,8,4,3,08
14497,1,9,227,116,0,10,17,9,4,2,09
14497,1,56,324,88,0,10,17,9,4,2,09
14498,1,60,222,166,0,02,26,9,1,4,08
14498,1,100,230,53,0,02,26,9,1,4,08
14499,1,85,189,125,0,02,26,8,1,4,07
14499,1,18,360,74,0,02,26,8,1,4,07
14499,1,7,399,57,0,02,26,8,1,4,07
14500,30,37,397,140,0,7,12,8,3,1,08
14501,9,38,169,14,0,12,26,8,4,3,08
14501,9,76,331,197,0,12,26,8,4,3,08
14501,9,31,294,112,0,12,26,8,4,3,08
14502,17,37,164,16,0,3,4,8,1,4,07
14502,17,2,272,125,0,3,4,8,1,4,07
14502,17,75,348,84,0,3,4,8,1,4,07
14502,17,87,361,13,0,3,4,8,1,4,07
14502,17,68,398,109,0,3,4,8,1,4,07
14503,17,98,178,125,0,3,4,9,1,4,08
14503,17,105,279,133,0,3,4,9,1,4,08
14503,17,82,316,113,0,3,4,9,1,4,08
14504,17,95,166,193,0,3,4,7,1,4,06
14504,17,64,260,110,0,3,4,7,1,4,06
14504,17,99,193,188,0,3,4,7,1,4,06
14505,17,83,266,23,0,3,4,5,1,4,04
14505,17,46,257,75,0,3,4,5,1,4,04
14505,17,71,282,156,0,3,4,5,1,4,04
14505,17,69,177,150,0,3,4,5,1,4,04
14506,9,31,227,63,0,12,26,5,4,3,05
14507,17,100,183,128,0,12,5,9,4,3,09
14507,17,9,196,120,0,12,5,9,4,3,09
14508,9,64,252,22,0,12,26,7,4,3,07
14508,9,9,298,106,0,12,26,7,4,3,07
14509,26,103,117,83,0,09,16,8,3,2,08
14509,26,69,297,150,0,09,16,8,3,2,08
14510,7,79,378,39,0,3,10,9,1,4,08
14511,7,81,268,84,0,3,10,8,1,4,07
14511,7,50,134,191,0,3,10,8,1,4,07
14511,7,34,371,161,0,3,10,8,1,4,07
14512,7,26,163,38,0,3,10,7,1,4,06
14512,7,99,295,159,0,3,10,7,1,4,06
14513,7,97,284,34,0,3,10,5,1,4,04
14513,7,24,241,17,0,3,10,5,1,4,04
14514,2,48,181,190,0,12,14,5,4,3,05
14515,12,83,349,98,0,11,16,5,4,3,05
14516,10,86,103,167,0,12,16,8,4,3,08
14516,10,66,389,50,0,12,16,8,4,3,08
14517,15,72,126,25,0,10,3,10,4,2,10
14518,37,35,121,181,0,10,18,10,4,2,10
14519,26,50,121,101,0,5,7,7,2,1,07
14520,10,24,388,165,0,12,16,5,4,3,05
14521,21,49,376,161,0,08,27,10,3,2,10
14521,21,85,235,28,0,08,27,10,3,2,10
14521,21,9,156,128,0,08,27,10,3,2,10
14522,19,48,111,77,0,09,16,5,3,2,05
14523,21,9,153,38,0,12,20,8,4,3,08
14524,37,48,335,60,0,1,6,7,1,3,06
14525,19,55,220,48,0,09,16,7,3,2,07
14526,16,7,171,62,0,05,28,10,2,1,10
14527,17,5,366,25,0,06,16,5,2,1,05
14528,14,89,127,138,0,05,17,8,2,1,08
14529,37,6,119,28,0,1,6,8,1,3,07
14530,37,3,343,132,0,1,6,9,1,3,08
14531,26,4,305,177,0,09,16,6,3,2,06
14531,26,19,131,14,0,09,16,6,3,2,06
14532,19,96,309,51,0,09,16,9,3,2,09
14533,38,67,195,152,0,06,27,8,2,1,08
14533,38,72,196,170,0,06,27,8,2,1,08
14533,38,6,221,115,0,06,27,8,2,1,08
14533,38,105,194,165,0,06,27,8,2,1,08
14534,7,73,264,46,0,2,2,10,1,4,09
14535,5,7,251,31,0,07,18,8,3,1,08
14536,17,11,346,170,0,11,4,7,4,3,07
14536,17,15,254,13,0,11,4,7,4,3,07
14537,17,31,224,31,0,11,4,6,4,3,06
14538,12,82,247,37,0,7,11,8,3,1,08
14538,12,103,307,123,0,7,11,8,3,1,08
14538,12,34,228,68,0,7,11,8,3,1,08
14539,12,14,297,67,0,7,11,7,3,1,07
14540,12,67,126,139,0,11,16,9,4,3,09
14541,12,103,361,155,0,7,11,5,3,1,05
14542,17,97,368,154,0,11,4,8,4,3,08
14542,17,46,339,90,0,11,4,8,4,3,08
14543,39,15,259,56,0,4,2,6,2,4,05
14543,39,50,392,41,0,4,2,6,2,4,05
14543,39,37,276,69,0,4,2,6,2,4,05
14543,39,5,153,194,0,4,2,6,2,4,05
14544,5,73,274,105,0,07,18,7,3,1,07
14544,5,100,286,26,0,07,18,7,3,1,07
14545,5,98,243,82,0,07,18,6,3,1,06
14546,33,69,142,40,0,03,31,9,1,4,08
14546,33,90,205,94,0,03,31,9,1,4,08
14546,33,2,283,111,0,03,31,9,1,4,08
14547,9,20,397,192,0,11,9,5,4,3,05
14547,9,14,310,77,0,11,9,5,4,3,05
14548,15,76,351,197,0,06,19,6,2,1,06
14549,10,19,373,44,0,1,6,9,1,3,08
14549,10,46,302,144,0,1,6,9,1,3,08
14550,2,38,151,107,0,10,9,9,4,2,09
14551,38,95,301,93,0,10,14,9,4,2,09
14552,2,89,397,110,0,10,9,6,4,2,06
14553,37,69,252,52,0,7,5,10,3,1,10
14554,34,3,202,164,0,06,25,6,2,1,06
14554,34,65,105,55,0,06,25,6,2,1,06
14555,34,20,320,49,0,06,25,5,2,1,05
14556,34,65,325,79,0,06,25,8,2,1,08
14556,34,64,248,45,0,06,25,8,2,1,08
14557,12,79,204,53,0,12,13,6,4,3,06
14558,35,9,226,132,0,03,30,5,1,4,04
14559,35,76,282,159,0,03,30,7,1,4,06
14559,35,55,154,152,0,03,30,7,1,4,06
14559,35,30,363,15,0,03,30,7,1,4,06
14560,35,91,147,188,0,03,30,6,1,4,05
14560,35,14,106,200,0,03,30,6,1,4,05
14560,35,12,333,18,0,03,30,6,1,4,05
14561,35,104,318,138,0,03,30,9,1,4,08
14562,35,30,313,68,0,03,30,8,1,4,07
14562,35,95,379,150,0,03,30,8,1,4,07
14562,35,93,349,178,0,03,30,8,1,4,07
14563,17,76,246,106,0,7,3,7,3,1,07
14563,17,50,386,74,0,7,3,7,3,1,07
14564,6,31,364,98,0,10,2,8,4,2,08
14565,35,105,177,188,0,07,19,6,3,1,06
14566,35,60,391,171,0,07,19,5,3,1,05
14566,35,71,232,166,0,07,19,5,3,1,05
14566,35,64,251,131,0,07,19,5,3,1,05
14567,35,12,104,96,0,07,19,9,3,1,09
14568,6,53,355,10,0,10,2,7,4,2,07
14569,21,51,118,122,0,03,19,7,1,4,06
14570,33,48,377,14,0,06,21,8,2,1,08
14571,10,81,190,162,0,03,17,9,1,4,08
14572,10,36,363,65,0,03,17,8,1,4,07
14573,10,80,247,147,0,03,17,5,1,4,04
14573,10,60,343,95,0,03,17,5,1,4,04
14573,10,34,311,171,0,03,17,5,1,4,04
14574,5,66,276,91,0,11,15,7,4,3,07
14575,10,79,150,40,0,03,17,7,1,4,06
14576,10,2,309,61,0,03,17,6,1,4,05
14577,33,65,266,96,0,06,21,6,2,1,06
14578,21,91,339,38,0,03,19,5,1,4,04
14579,33,93,128,105,0,06,21,5,2,1,05
14579,33,23,122,123,0,06,21,5,2,1,05
14580,16,43,361,95,0,7,10,6,3,1,06
14581,14,50,287,102,0,05,26,8,2,1,08
14582,21,2,326,124,0,2,7,8,1,4,07
14583,21,41,292,119,0,2,7,7,1,4,06
14584,21,34,134,114,0,2,7,6,1,4,05
14585,25,85,136,192,0,02,18,10,1,4,09
14585,25,88,322,115,0,02,18,10,1,4,09
14585,25,70,258,177,0,02,18,10,1,4,09
14586,11,86,197,194,0,12,28,5,4,3,05
14587,16,3,208,27,0,7,10,8,3,1,08
14588,14,51,145,147,0,05,26,6,2,1,06
14588,14,66,202,15,0,05,26,6,2,1,06
14589,14,74,249,110,0,05,26,5,2,1,05
14589,14,53,179,92,0,05,26,5,2,1,05
14589,14,42,264,63,0,05,26,5,2,1,05
14589,14,21,389,196,0,05,26,5,2,1,05
14590,8,83,270,71,0,04,21,7,2,4,06
14591,34,105,261,54,0,5,8,9,2,1,09
14591,34,89,308,71,0,5,8,9,2,1,09
14592,34,103,245,14,0,5,8,8,2,1,08
14592,34,25,338,46,0,5,8,8,2,1,08
14593,28,59,330,146,0,2,2,10,1,4,09
14593,28,82,194,155,0,2,2,10,1,4,09
14594,8,28,236,28,0,04,21,6,2,4,05
14595,11,68,189,93,0,07,31,10,3,1,10
14595,11,75,267,104,0,07,31,10,3,1,10
14595,11,99,111,173,0,07,31,10,3,1,10
14595,11,79,325,125,0,07,31,10,3,1,10
14595,11,45,392,11,0,07,31,10,3,1,10
14596,34,63,152,173,0,5,8,7,2,1,07
14597,34,46,129,12,0,5,8,6,2,1,06
14598,4,62,305,42,0,6,6,9,2,1,09
14599,29,96,172,117,0,4,2,10,2,4,09
14600,11,9,118,56,0,10,3,9,4,2,09
14600,11,89,297,54,0,10,3,9,4,2,09
14601,36,24,347,113,0,1,7,10,1,3,09
14602,11,86,317,25,0,10,3,5,4,2,05
14603,37,74,252,36,0,06,29,10,2,1,10
14603,37,45,324,32,0,06,29,10,2,1,10
14604,29,95,188,49,0,07,26,5,3,1,05
14605,10,13,381,185,0,5,4,10,2,1,10
14606,27,51,228,47,0,04,25,10,2,4,09
14607,8,38,113,195,0,01,19,8,1,3,07
14607,8,78,207,157,0,01,19,8,1,3,07
14608,13,7,228,58,0,04,13,6,2,4,05
14609,24,75,372,42,0,12,29,9,4,3,09
14610,7,95,244,192,0,06,19,6,2,1,06
14611,18,48,177,183,0,7,4,7,3,1,07
14611,18,20,234,138,0,7,4,7,3,1,07
14611,18,19,386,146,0,7,4,7,3,1,07
14612,18,102,273,157,0,7,4,5,3,1,05
14613,18,46,337,45,0,7,4,9,3,1,09
14614,18,71,350,168,0,7,4,8,3,1,08
14615,6,67,334,148,0,01,28,10,1,3,09
14616,7,66,127,56,0,06,19,8,2,1,08
14616,7,58,247,105,0,06,19,8,2,1,08
14616,7,79,151,21,0,06,19,8,2,1,08
14617,24,89,306,68,0,12,29,5,4,3,05
14618,39,42,279,170,0,07,28,5,3,1,05
14618,39,103,397,91,0,07,28,5,3,1,05
14619,11,83,169,187,0,05,18,10,2,1,10
14620,10,92,109,153,0,12,11,7,4,3,07
14620,10,53,355,118,0,12,11,7,4,3,07
14620,10,79,201,31,0,12,11,7,4,3,07
14621,31,63,254,163,0,9,6,8,3,2,08
14622,31,2,121,105,0,9,6,9,3,2,09
14623,31,16,122,103,0,9,6,6,3,2,06
14624,10,70,202,142,0,12,11,5,4,3,05
14625,31,30,219,184,0,9,6,5,3,2,05
14625,31,66,246,108,0,9,6,5,3,2,05
14625,31,24,252,181,0,9,6,5,3,2,05
14625,31,82,202,37,0,9,6,5,3,2,05
14626,19,7,271,58,0,09,20,10,3,2,10
14627,4,13,374,65,0,01,21,10,1,3,09
14627,4,75,186,96,0,01,21,10,1,3,09
14628,19,26,114,183,0,4,12,8,2,4,07
14629,19,5,138,25,0,4,12,9,2,4,08
14630,24,73,351,196,0,10,28,10,4,2,10
14631,19,72,221,82,0,4,12,5,2,4,04
14632,38,21,187,151,0,3,11,6,1,4,05
14632,38,85,309,113,0,3,11,6,1,4,05
14633,7,64,279,13,0,1,2,10,1,3,09
14633,7,75,310,12,0,1,2,10,1,3,09
14633,7,69,337,141,0,1,2,10,1,3,09
14633,7,25,295,175,0,1,2,10,1,3,09
14634,30,2,135,56,0,06,21,9,2,1,09
14635,30,83,164,65,0,06,21,8,2,1,08
14635,30,57,340,129,0,06,21,8,2,1,08
14636,30,18,151,17,0,06,21,7,2,1,07
14637,30,47,382,183,0,06,21,6,2,1,06
14637,30,41,238,25,0,06,21,6,2,1,06
14637,30,74,200,29,0,06,21,6,2,1,06
14638,30,61,352,176,0,06,21,5,2,1,05
14639,3,62,144,11,0,11,2,5,4,3,05
14639,3,84,248,112,0,11,2,5,4,3,05
14639,3,100,217,94,0,11,2,5,4,3,05
14639,3,52,132,89,0,11,2,5,4,3,05
14640,22,46,195,156,0,8,5,10,3,2,10
14641,3,39,374,86,0,11,2,7,4,3,07
14642,37,68,237,137,0,10,13,5,4,2,05
14643,9,64,156,18,0,07,27,7,3,1,07
14643,9,4,387,67,0,07,27,7,3,1,07
14644,14,4,122,176,0,03,25,10,1,4,09
14644,14,88,393,79,0,03,25,10,1,4,09
14644,14,30,371,80,0,03,25,10,1,4,09
14645,9,95,289,35,0,07,27,5,3,1,05
14645,9,51,266,19,0,07,27,5,3,1,05
14645,9,70,135,12,0,07,27,5,3,1,05
14646,13,94,144,177,0,08,18,9,3,2,09
14647,13,79,107,34,0,08,18,6,3,2,06
14647,13,97,139,16,0,08,18,6,3,2,06
14648,9,102,263,113,0,07,27,8,3,1,08
14649,37,81,133,163,0,10,13,8,4,2,08
14649,37,45,362,25,0,10,13,8,4,2,08
14650,37,51,241,198,0,10,13,9,4,2,09
14650,37,88,121,81,0,10,13,9,4,2,09
14651,9,99,205,162,0,03,29,9,1,4,08
14651,9,45,182,10,0,03,29,9,1,4,08
14651,9,55,256,98,0,03,29,9,1,4,08
14652,3,95,389,182,0,08,26,6,3,2,06
14652,3,77,127,149,0,08,26,6,3,2,06
14652,3,46,210,108,0,08,26,6,3,2,06
14653,32,18,177,192,0,4,8,5,2,4,04
14654,9,71,391,42,0,03,29,5,1,4,04
14655,11,10,319,153,0,09,13,10,3,2,10
14656,6,65,217,41,0,07,30,5,3,1,05
14657,22,6,178,15,0,5,2,8,2,1,08
14657,22,72,391,97,0,5,2,8,2,1,08
14658,22,92,281,86,0,5,2,6,2,1,06
14659,22,78,226,136,0,5,2,7,2,1,07
14659,22,72,302,153,0,5,2,7,2,1,07
14659,22,71,394,181,0,5,2,7,2,1,07
14660,22,9,232,151,0,5,2,5,2,1,05
14661,13,12,282,169,0,3,3,5,1,4,04
14661,13,4,179,153,0,3,3,5,1,4,04
14661,13,14,324,12,0,3,3,5,1,4,04
14661,13,105,102,129,0,3,3,5,1,4,04
14662,39,45,125,161,0,10,8,6,4,2,06
14663,39,2,173,110,0,10,8,7,4,2,07
14663,39,39,226,174,0,10,8,7,4,2,07
14663,39,81,201,155,0,10,8,7,4,2,07
14664,39,41,214,49,0,10,8,5,4,2,05
14665,35,47,271,110,0,03,19,9,1,4,08
14665,35,79,197,127,0,03,19,9,1,4,08
14665,35,104,391,73,0,03,19,9,1,4,08
14665,35,36,128,14,0,03,19,9,1,4,08
14666,35,82,125,78,0,03,19,6,1,4,05
14667,15,25,154,99,0,5,9,7,2,1,07
14668,9,20,305,55,0,09,19,6,3,2,06
14669,9,4,397,44,0,09,19,7,3,2,07
14669,9,50,254,109,0,09,19,7,3,2,07
14669,9,31,384,89,0,09,19,7,3,2,07
14669,9,97,110,90,0,09,19,7,3,2,07
14670,9,83,340,44,0,08,15,7,3,2,07
14670,9,55,375,61,0,08,15,7,3,2,07
14670,9,45,386,17,0,08,15,7,3,2,07
14670,9,23,183,111,0,08,15,7,3,2,07
14671,9,24,342,35,0,08,15,6,3,2,06
14672,26,99,152,167,0,11,8,7,4,3,07
14673,26,83,125,166,0,11,8,6,4,3,06
14673,26,9,263,154,0,11,8,6,4,3,06
14674,26,30,233,168,0,11,8,5,4,3,05
14674,26,97,312,45,0,11,8,5,4,3,05
14675,30,93,341,30,0,12,25,7,4,3,07
14676,26,37,387,13,0,11,8,8,4,3,08
14677,9,95,343,163,0,08,15,9,3,2,09
14678,9,67,336,28,0,08,15,8,3,2,08
14678,9,73,274,94,0,08,15,8,3,2,08
14679,9,46,117,113,0,09,19,8,3,2,08
14679,9,82,104,165,0,09,19,8,3,2,08
14680,30,60,194,34,0,02,21,7,1,4,06
14680,30,75,337,193,0,02,21,7,1,4,06
14681,34,42,235,63,0,2,5,7,1,4,06
14681,34,59,388,11,0,2,5,7,1,4,06
14682,30,11,341,69,0,02,21,5,1,4,04
14683,34,83,346,57,0,2,5,6,1,4,05
14683,34,5,392,49,0,2,5,6,1,4,05
14684,22,50,153,117,0,07,25,8,3,1,08
14684,22,15,145,137,0,07,25,8,3,1,08
14685,30,38,341,18,0,02,21,9,1,4,08
14685,30,1,192,148,0,02,21,9,1,4,08
14686,30,30,351,183,0,02,21,8,1,4,07
14687,38,68,235,45,0,04,19,5,2,4,04
14688,38,104,378,51,0,04,19,7,2,4,06
14688,38,68,250,171,0,04,19,7,2,4,06
14689,39,72,308,29,0,11,23,8,4,3,08
14689,39,97,134,68,0,11,23,8,4,3,08
14690,39,38,290,108,0,11,23,9,4,3,09
14691,39,94,309,125,0,11,23,6,4,3,06
14692,39,50,122,55,0,11,23,5,4,3,05
14693,38,97,286,46,0,04,19,8,2,4,07
14694,38,79,188,184,0,04,19,9,2,4,08
14695,36,9,350,100,0,09,18,10,3,2,10
14696,18,25,315,190,0,01,25,10,1,3,09
14697,17,1,313,107,0,4,1,5,2,4,04
14698,5,26,317,88,0,2,1,6,1,4,05
14699,5,76,311,102,0,2,1,7,1,4,06
14700,5,100,312,36,0,2,1,5,1,4,04
14700,5,38,307,42,0,2,1,5,1,4,04
14700,5,54,390,189,0,2,1,5,1,4,04
14701,5,13,263,159,0,2,1,8,1,4,07
14701,5,93,366,70,0,2,1,8,1,4,07
14701,5,98,304,142,0,2,1,8,1,4,07
14701,5,54,202,55,0,2,1,8,1,4,07
14701,5,37,399,31,0,2,1,8,1,4,07
14702,29,70,273,186,0,06,23,10,2,1,10
14702,29,29,151,113,0,06,23,10,2,1,10
14702,29,101,366,23,0,06,23,10,2,1,10
14702,29,90,148,137,0,06,23,10,2,1,10
14702,29,55,246,166,0,06,23,10,2,1,10
14703,17,85,138,155,0,4,1,8,2,4,07
14703,17,86,120,38,0,4,1,8,2,4,07
14704,37,47,309,139,0,01,31,8,1,3,07
14705,37,73,391,147,0,01,31,9,1,3,08
14706,29,16,323,86,0,09,26,5,3,2,05
14707,28,23,176,31,0,9,2,9,3,2,09
14708,37,23,137,75,0,01,31,7,1,3,06
14708,37,16,185,121,0,01,31,7,1,3,06
14708,37,38,269,147,0,01,31,7,1,3,06
14709,25,94,279,64,0,6,7,7,2,1,07
14710,41,28,317,173,0,04,20,9,2,4,08
14711,25,21,167,58,0,6,7,5,2,1,05
14711,25,38,303,155,0,6,7,5,2,1,05
14712,9,54,164,128,0,11,13,7,4,3,07
14712,9,18,120,131,0,11,13,7,4,3,07
14713,34,80,278,163,0,2,5,8,1,4,07
14714,25,66,180,103,0,6,7,9,2,1,09
14714,25,25,108,183,0,6,7,9,2,1,09
14715,25,8,146,200,0,6,7,8,2,1,08
14716,34,8,240,188,0,2,1,5,1,4,04
14717,21,33,215,118,0,8,9,7,3,2,07
14718,35,80,113,177,0,02,22,10,1,4,09
14718,35,59,300,124,0,02,22,10,1,4,09
14719,38,59,279,133,0,12,10,10,4,3,10
14719,38,93,168,161,0,12,10,10,4,3,10
14719,38,89,340,30,0,12,10,10,4,3,10
14720,29,32,184,43,0,09,19,9,3,2,09
14721,29,95,335,38,0,09,19,8,3,2,08
14721,29,89,301,116,0,09,19,8,3,2,08
14721,29,16,219,128,0,09,19,8,3,2,08
14721,29,103,213,114,0,09,19,8,3,2,08
14722,6,31,324,114,0,4,6,10,2,4,09
14723,29,55,289,124,0,09,19,5,3,2,05
14723,29,105,160,154,0,09,19,5,3,2,05
14724,29,26,120,198,0,09,19,6,3,2,06
14725,27,81,371,173,0,11,9,10,4,3,10
14725,27,25,291,28,0,11,9,10,4,3,10
14725,27,93,372,41,0,11,9,10,4,3,10
14726,40,83,303,183,0,01,21,5,1,3,04
14727,30,12,103,17,0,6,3,10,2,1,10
14727,30,99,266,71,0,6,3,10,2,1,10
14728,11,49,357,193,0,01,27,9,1,3,08
14728,11,65,111,35,0,01,27,9,1,3,08
14729,30,57,257,161,0,12,26,8,4,3,08
14729,30,9,214,36,0,12,26,8,4,3,08
14729,30,70,372,89,0,12,26,8,4,3,08
14730,13,45,170,88,0,06,14,10,2,1,10
14730,13,28,209,79,0,06,14,10,2,1,10
14731,36,72,143,57,0,05,16,8,2,1,08
14732,36,30,298,84,0,05,16,6,2,1,06
14732,36,57,228,32,0,05,16,6,2,1,06
14733,4,11,238,138,0,01,27,10,1,3,09
14734,36,66,387,194,0,05,16,5,2,1,05
14734,36,52,182,35,0,05,16,5,2,1,05
14735,30,64,327,125,0,12,26,5,4,3,05
14736,18,19,366,157,0,06,19,9,2,1,09
14737,11,57,138,17,0,01,27,7,1,3,06
14737,11,72,180,103,0,01,27,7,1,3,06
14738,11,64,197,131,0,01,27,6,1,3,05
14739,29,30,284,186,0,8,10,5,3,2,05
14739,29,48,173,100,0,8,10,5,3,2,05
14740,29,9,200,24,0,8,10,7,3,2,07
14740,29,66,324,99,0,8,10,7,3,2,07
14741,40,66,280,49,0,9,4,10,3,2,10
14742,39,101,143,20,0,08,20,10,3,2,10
14742,39,99,376,59,0,08,20,10,3,2,10
14743,28,6,246,144,0,02,17,6,1,4,05
14743,28,27,222,161,0,02,17,6,1,4,05
14744,29,73,145,57,0,8,10,9,3,2,09
14745,29,54,115,90,0,8,10,8,3,2,08
14745,29,29,181,72,0,8,10,8,3,2,08
14745,29,35,377,72,0,8,10,8,3,2,08
14746,5,65,128,154,0,4,6,10,2,4,09
14746,5,105,139,60,0,4,6,10,2,4,09
14746,5,8,311,178,0,4,6,10,2,4,09
14747,3,56,130,30,0,10,30,9,4,2,09
14748,32,86,361,139,0,6,3,5,2,1,05
14749,3,95,219,117,0,10,30,5,4,2,05
14749,3,13,196,71,0,10,30,5,4,2,05
